,Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Age,Gender,Account_Status
516,517,217,2025-01-22,Online,Costco,Clothing,320.96,Credit Card,Approved,Miami,31,Male,Active
517,518,132,2025-01-22,ATM,Amazon,Clothing,848.87,Credit Card,Pending,San Francisco,18,Male,Suspended
518,519,292,2025-01-22,POS,Costco,Travel,947.43,Credit Card,Pending,Seattle,20,Male,Suspended
519,520,70,2025-01-22,POS,Expedia,Dining,885.43,Debit Card,Declined,New York,54,Female,Suspended
520,521,252,2025-01-22,ATM,Costco,Travel,740.37,Debit Card,Pending,Seattle,43,Male,Suspended
521,522,275,2025-01-22,POS,Expedia,Dining,281.08,Debit Card,Approved,Chicago,48,Male,Suspended
522,523,182,2025-01-22,POS,Expedia,Electronics,285.21,Debit Card,Approved,Los Angeles,63,Female,Active
523,524,167,2025-01-22,POS,eBay,Groceries,963.54,Credit Card,Approved,San Francisco,69,Female,Inactive
524,525,91,2025-01-22,POS,Expedia,Travel,15.23,Credit Card,Pending,Houston,46,Other,Active
525,526,202,2025-01-22,ATM,Walmart,Travel,717.47,Credit Card,Approved,Chicago,30,Male,Inactive
526,527,19,2025-01-22,Online,BestBuy,Dining,707.71,Debit Card,Approved,New York,57,Male,Suspended
527,528,39,2025-01-22,Online,BestBuy,Electronics,624.58,Credit Card,Approved,Miami,27,Other,Inactive
528,529,126,2025-01-23,POS,eBay,Electronics,990.16,Debit Card,Declined,Los Angeles,45,Other,Inactive
529,530,173,2025-01-23,Online,Walmart,Entertainment,315.32,Credit Card,Pending,Chicago,56,Other,Inactive
530,531,141,2025-01-23,Online,Costco,Dining,343.27,Credit Card,Pending,Houston,30,Other,Inactive
531,532,242,2025-01-23,POS,Target,Electronics,83.54,Credit Card,Pending,New York,54,Male,Suspended
532,533,220,2025-01-23,POS,Costco,Health,445.58,Credit Card,Declined,New York,61,Male,Inactive
533,534,126,2025-01-23,Online,Target,Clothing,264.74,Debit Card,Pending,San Francisco,45,Other,Inactive
534,535,58,2025-01-23,ATM,Expedia,Entertainment,346.67,Debit Card,Declined,Chicago,41,Other,Active
535,536,148,2025-01-23,POS,Amazon,Health,835.4,Credit Card,Declined,Houston,58,Male,Suspended
536,537,1,2025-01-23,ATM,Target,Groceries,935.81,Debit Card,Pending,New York,66,Male,Inactive
537,538,190,2025-01-23,Online,Amazon,Travel,189.8,Credit Card,Approved,Los Angeles,42,Female,Inactive
538,539,191,2025-01-23,POS,BestBuy,Entertainment,375.65,Credit Card,Approved,New York,36,Female,Inactive
539,540,117,2025-01-23,ATM,Amazon,Groceries,928.99,Credit Card,Pending,Houston,46,Female,Suspended
540,541,134,2025-01-23,POS,BestBuy,Travel,66.5,Credit Card,Pending,Miami,23,Male,Active
541,542,58,2025-01-23,Online,Walmart,Clothing,96.9,Debit Card,Declined,Miami,41,Other,Active
542,543,44,2025-01-23,ATM,Walmart,Electronics,166.98,Credit Card,Pending,San Francisco,53,Female,Active
543,544,173,2025-01-23,Online,eBay,Health,597.24,Credit Card,Declined,Chicago,56,Other,Inactive
544,545,160,2025-01-23,Online,eBay,Dining,154.72,Debit Card,Pending,Houston,42,Other,Suspended
545,546,173,2025-01-23,POS,Expedia,Health,968.24,Credit Card,Approved,San Francisco,56,Other,Inactive
546,547,149,2025-01-23,ATM,Target,Clothing,449.48,Debit Card,Approved,Seattle,31,Male,Active
547,548,80,2025-01-23,Online,Expedia,Groceries,504.01,Credit Card,Pending,New York,46,Other,Inactive
548,549,213,2025-01-23,Online,BestBuy,Dining,250.43,Credit Card,Declined,Seattle,66,Other,Active
549,550,203,2025-01-23,ATM,Expedia,Electronics,473.61,Credit Card,Approved,New York,50,Male,Inactive
550,551,252,2025-01-23,Online,Amazon,Clothing,663.6,Credit Card,Declined,Miami,43,Male,Suspended
551,552,229,2025-01-23,Online,BestBuy,Dining,752.42,Credit Card,Pending,San Francisco,28,Female,Suspended
552,553,164,2025-01-24,ATM,eBay,Clothing,755.1,Credit Card,Pending,Miami,21,Male,Active
553,554,227,2025-01-24,ATM,Walmart,Clothing,580.0,Debit Card,Approved,Los Angeles,40,Male,Active
554,555,147,2025-01-24,ATM,eBay,Electronics,904.84,Credit Card,Pending,Seattle,35,Female,Active
555,556,20,2025-01-24,ATM,Target,Entertainment,818.32,Debit Card,Approved,Seattle,36,Female,Active
556,557,47,2025-01-24,POS,BestBuy,Travel,758.26,Debit Card,Declined,Miami,69,Male,Inactive
557,558,233,2025-01-24,ATM,BestBuy,Dining,60.33,Credit Card,Approved,Los Angeles,60,Female,Suspended
558,559,14,2025-01-24,POS,Amazon,Electronics,11.84,Debit Card,Approved,New York,34,Female,Suspended
559,560,143,2025-01-24,POS,Target,Clothing,216.39,Credit Card,Declined,San Francisco,37,Other,Inactive
560,561,1,2025-01-24,POS,Walmart,Electronics,665.21,Debit Card,Approved,Los Angeles,66,Male,Inactive
561,562,54,2025-01-24,Online,Costco,Entertainment,414.14,Credit Card,Approved,San Francisco,47,Male,Inactive
562,563,259,2025-01-24,POS,BestBuy,Travel,405.39,Debit Card,Pending,Seattle,52,Other,Suspended
563,564,144,2025-01-24,POS,BestBuy,Health,885.16,Debit Card,Declined,San Francisco,18,Male,Active
564,565,12,2025-01-24,Online,Amazon,Dining,896.09,Credit Card,Approved,Seattle,53,Female,Suspended
565,566,224,2025-01-24,Online,Expedia,Travel,909.63,Debit Card,Declined,Los Angeles,57,Other,Inactive
566,567,272,2025-01-24,Online,Walmart,Groceries,317.31,Credit Card,Declined,Seattle,28,Female,Suspended
567,568,156,2025-01-24,ATM,eBay,Dining,692.6,Credit Card,Approved,Chicago,54,Female,Suspended
568,569,8,2025-01-24,Online,Target,Travel,275.28,Credit Card,Pending,Seattle,23,Male,Inactive
569,570,122,2025-01-24,Online,BestBuy,Clothing,194.66,Credit Card,Declined,Miami,21,Female,Active
570,571,164,2025-01-24,POS,BestBuy,Dining,188.71,Credit Card,Approved,Los Angeles,21,Male,Active
571,572,90,2025-01-24,Online,eBay,Dining,345.4,Debit Card,Declined,New York,28,Male,Suspended
572,573,136,2025-01-24,ATM,Walmart,Electronics,432.81,Debit Card,Pending,San Francisco,27,Female,Inactive
573,574,186,2025-01-24,Online,Expedia,Clothing,831.79,Debit Card,Pending,Houston,45,Male,Suspended
574,575,178,2025-01-24,ATM,BestBuy,Groceries,124.29,Credit Card,Pending,Los Angeles,34,Male,Inactive
575,576,28,2025-01-24,Online,Walmart,Health,736.25,Debit Card,Approved,Miami,25,Other,Active
576,577,220,2025-01-25,Online,eBay,Entertainment,533.8,Debit Card,Approved,Seattle,61,Male,Inactive
577,578,41,2025-01-25,Online,Amazon,Travel,291.51,Debit Card,Pending,San Francisco,63,Male,Active
578,579,228,2025-01-25,Online,Expedia,Electronics,495.36,Debit Card,Approved,Chicago,37,Male,Inactive
579,580,192,2025-01-25,ATM,Target,Travel,303.44,Debit Card,Pending,New York,50,Male,Active
580,581,145,2025-01-25,ATM,BestBuy,Groceries,598.1,Credit Card,Approved,Chicago,69,Female,Active
581,582,201,2025-01-25,POS,Walmart,Groceries,436.67,Credit Card,Pending,Houston,44,Other,Suspended
582,583,212,2025-01-25,ATM,Amazon,Dining,168.58,Debit Card,Declined,Los Angeles,68,Female,Suspended
583,584,220,2025-01-25,Online,Target,Entertainment,121.0,Credit Card,Pending,San Francisco,61,Male,Inactive
584,585,240,2025-01-25,POS,Costco,Groceries,548.96,Credit Card,Pending,Los Angeles,44,Male,Active
585,586,46,2025-01-25,POS,Walmart,Travel,902.9,Debit Card,Approved,Miami,54,Female,Active
586,587,35,2025-01-25,POS,Walmart,Clothing,347.24,Debit Card,Approved,Los Angeles,66,Female,Suspended
587,588,253,2025-01-25,Online,Target,Clothing,734.34,Credit Card,Approved,New York,25,Female,Active
588,589,82,2025-01-25,ATM,Amazon,Dining,660.37,Debit Card,Approved,Houston,48,Other,Inactive
589,590,256,2025-01-25,Online,Costco,Health,931.9,Credit Card,Approved,Chicago,65,Female,Suspended
590,591,197,2025-01-25,POS,eBay,Travel,821.88,Credit Card,Approved,Houston,35,Female,Inactive
591,592,10,2025-01-25,Online,Amazon,Travel,568.77,Debit Card,Declined,San Francisco,64,Female,Inactive
592,593,286,2025-01-25,Online,Expedia,Groceries,658.75,Credit Card,Pending,Los Angeles,55,Other,Active
593,594,242,2025-01-25,ATM,BestBuy,Entertainment,898.89,Credit Card,Pending,San Francisco,54,Male,Suspended
594,595,251,2025-01-25,ATM,Target,Travel,402.52,Credit Card,Pending,Chicago,32,Other,Active
595,596,5,2025-01-25,POS,eBay,Electronics,330.16,Debit Card,Declined,San Francisco,27,Other,Suspended
596,597,119,2025-01-25,Online,Costco,Health,15.76,Debit Card,Pending,Miami,56,Male,Suspended
597,598,289,2025-01-25,Online,Target,Groceries,827.42,Debit Card,Declined,Houston,60,Other,Inactive
598,599,65,2025-01-25,ATM,Target,Electronics,801.98,Debit Card,Declined,Chicago,45,Female,Suspended
599,600,146,2025-01-25,Online,Amazon,Dining,108.93,Credit Card,Declined,Chicago,20,Male,Inactive
600,601,224,2025-01-26,Online,BestBuy,Clothing,578.97,Debit Card,Pending,Seattle,57,Other,Inactive
601,602,239,2025-01-26,Online,Expedia,Dining,466.66,Debit Card,Declined,Chicago,40,Other,Active
602,603,177,2025-01-26,ATM,Walmart,Clothing,123.12,Debit Card,Pending,Seattle,53,Female,Suspended
603,604,267,2025-01-26,POS,Walmart,Dining,980.67,Debit Card,Pending,New York,29,Female,Active
604,605,282,2025-01-26,POS,Target,Travel,218.62,Credit Card,Approved,Seattle,48,Female,Active
605,606,63,2025-01-26,Online,BestBuy,Electronics,71.9,Credit Card,Approved,Houston,21,Female,Inactive
606,607,217,2025-01-26,POS,Costco,Clothing,596.87,Credit Card,Declined,San Francisco,31,Male,Active
607,608,283,2025-01-26,ATM,Costco,Groceries,740.17,Debit Card,Declined,Seattle,58,Male,Inactive
608,609,177,2025-01-26,ATM,eBay,Electronics,37.28,Debit Card,Pending,Chicago,53,Female,Suspended
609,610,98,2025-01-26,POS,Amazon,Groceries,660.42,Credit Card,Declined,Houston,38,Other,Active
610,611,105,2025-01-26,POS,BestBuy,Electronics,534.63,Debit Card,Declined,Seattle,54,Other,Active
611,612,99,2025-01-26,Online,BestBuy,Electronics,107.75,Debit Card,Pending,Seattle,61,Other,Active
612,613,6,2025-01-26,POS,Amazon,Dining,176.66,Credit Card,Declined,Chicago,28,Female,Active
613,614,197,2025-01-26,Online,Costco,Clothing,570.13,Credit Card,Declined,Miami,35,Female,Inactive
614,615,133,2025-01-26,Online,Costco,Clothing,299.88,Debit Card,Pending,Miami,68,Female,Active
615,616,259,2025-01-26,ATM,Costco,Entertainment,938.62,Debit Card,Pending,Seattle,52,Other,Suspended
616,617,23,2025-01-26,ATM,Target,Electronics,819.65,Debit Card,Approved,Miami,68,Female,Active
617,618,53,2025-01-26,ATM,BestBuy,Travel,983.65,Credit Card,Pending,Los Angeles,46,Male,Inactive
618,619,165,2025-01-26,ATM,Walmart,Travel,263.37,Credit Card,Approved,Chicago,53,Female,Active
619,620,202,2025-01-26,POS,Amazon,Groceries,969.88,Credit Card,Declined,Los Angeles,30,Male,Inactive
620,621,83,2025-01-26,ATM,Costco,Groceries,434.08,Credit Card,Pending,Houston,19,Male,Suspended
621,622,145,2025-01-26,POS,eBay,Dining,350.78,Debit Card,Pending,Los Angeles,69,Female,Active
622,623,85,2025-01-26,ATM,Costco,Electronics,55.1,Credit Card,Pending,Houston,32,Female,Inactive
623,624,78,2025-01-26,POS,Costco,Groceries,57.5,Credit Card,Declined,Seattle,28,Male,Suspended
624,625,1,2025-01-27,Online,Expedia,Groceries,693.55,Debit Card,Approved,Houston,66,Male,Inactive
625,626,51,2025-01-27,POS,Target,Health,460.64,Debit Card,Declined,Houston,59,Other,Inactive
626,627,173,2025-01-27,POS,Amazon,Electronics,230.39,Debit Card,Declined,San Francisco,56,Other,Inactive
627,628,205,2025-01-27,ATM,Expedia,Dining,615.9,Credit Card,Pending,Los Angeles,43,Male,Active
628,629,260,2025-01-27,POS,Expedia,Groceries,256.59,Debit Card,Approved,San Francisco,59,Male,Suspended
629,630,288,2025-01-27,Online,eBay,Dining,579.74,Debit Card,Declined,Seattle,20,Other,Inactive
630,631,34,2025-01-27,Online,BestBuy,Clothing,362.41,Credit Card,Pending,Chicago,56,Male,Suspended
631,632,95,2025-01-27,ATM,eBay,Dining,824.43,Credit Card,Declined,Los Angeles,30,Female,Suspended
632,633,72,2025-01-27,Online,BestBuy,Travel,821.59,Debit Card,Declined,Chicago,41,Other,Suspended
633,634,39,2025-01-27,POS,BestBuy,Travel,479.96,Credit Card,Pending,Chicago,27,Other,Inactive
634,635,154,2025-01-27,Online,Amazon,Dining,354.07,Debit Card,Pending,Houston,46,Male,Inactive
635,636,250,2025-01-27,ATM,Costco,Travel,365.75,Debit Card,Approved,Los Angeles,42,Male,Inactive
636,637,162,2025-01-27,POS,Amazon,Clothing,806.69,Credit Card,Declined,Chicago,39,Male,Inactive
637,638,118,2025-01-27,ATM,Target,Electronics,331.54,Debit Card,Pending,Miami,60,Female,Active
638,639,259,2025-01-27,POS,BestBuy,Travel,213.01,Credit Card,Pending,Chicago,52,Other,Suspended
639,640,268,2025-01-27,Online,Expedia,Travel,89.26,Credit Card,Approved,Miami,59,Female,Inactive
640,641,54,2025-01-27,ATM,Costco,Dining,469.36,Credit Card,Approved,Los Angeles,47,Male,Inactive
641,642,236,2025-01-27,ATM,Walmart,Clothing,484.72,Debit Card,Pending,Seattle,41,Other,Active
642,643,222,2025-01-27,POS,Target,Entertainment,841.7,Credit Card,Approved,San Francisco,60,Male,Inactive
643,644,251,2025-01-27,ATM,Amazon,Entertainment,225.13,Credit Card,Pending,Los Angeles,32,Other,Active
644,645,112,2025-01-27,POS,eBay,Entertainment,384.09,Debit Card,Declined,San Francisco,24,Female,Suspended
645,646,255,2025-01-27,POS,Target,Entertainment,809.36,Debit Card,Approved,San Francisco,41,Male,Active
646,647,207,2025-01-27,POS,Target,Electronics,824.51,Debit Card,Declined,Los Angeles,44,Other,Active
647,648,229,2025-01-27,POS,Costco,Dining,387.69,Debit Card,Declined,Chicago,28,Female,Suspended
648,649,66,2025-01-28,Online,Target,Dining,461.83,Credit Card,Declined,New York,30,Female,Inactive
649,650,75,2025-01-28,POS,Target,Health,306.77,Credit Card,Pending,Chicago,29,Female,Suspended
650,651,103,2025-01-28,ATM,Walmart,Clothing,932.89,Credit Card,Declined,Chicago,25,Female,Inactive
651,652,192,2025-01-28,Online,eBay,Entertainment,123.05,Debit Card,Declined,Seattle,50,Male,Active
652,653,252,2025-01-28,ATM,eBay,Electronics,934.08,Debit Card,Declined,Houston,43,Male,Suspended
653,654,226,2025-01-28,Online,eBay,Clothing,685.45,Credit Card,Pending,Houston,38,Other,Suspended
654,655,294,2025-01-28,POS,BestBuy,Entertainment,533.91,Debit Card,Declined,Chicago,32,Male,Active
655,656,98,2025-01-28,Online,Expedia,Electronics,37.5,Debit Card,Declined,Miami,38,Other,Active
656,657,286,2025-01-28,Online,eBay,Clothing,478.22,Credit Card,Approved,Seattle,55,Other,Active
657,658,249,2025-01-28,ATM,Target,Dining,410.71,Credit Card,Pending,San Francisco,41,Other,Suspended
658,659,166,2025-01-28,ATM,Target,Dining,165.41,Debit Card,Declined,Houston,23,Other,Suspended
659,660,30,2025-01-28,POS,eBay,Groceries,658.13,Debit Card,Approved,Chicago,35,Female,Suspended
660,661,247,2025-01-28,Online,Costco,Travel,971.3,Debit Card,Pending,Seattle,39,Female,Suspended
661,662,106,2025-01-28,Online,eBay,Entertainment,564.38,Credit Card,Pending,New York,19,Male,Active
662,663,51,2025-01-28,Online,Target,Health,716.18,Credit Card,Pending,Miami,59,Other,Inactive
663,664,81,2025-01-28,POS,BestBuy,Clothing,73.11,Credit Card,Pending,Los Angeles,30,Other,Active
664,665,133,2025-01-28,POS,Amazon,Health,420.58,Credit Card,Pending,Chicago,68,Female,Active
665,666,285,2025-01-28,POS,Amazon,Groceries,120.78,Credit Card,Pending,Seattle,19,Other,Active
666,667,138,2025-01-28,POS,eBay,Travel,614.73,Debit Card,Declined,Chicago,28,Female,Inactive
667,668,184,2025-01-28,POS,Walmart,Clothing,938.79,Debit Card,Declined,San Francisco,37,Other,Inactive
668,669,273,2025-01-28,ATM,eBay,Electronics,663.47,Debit Card,Declined,Miami,53,Female,Active
669,670,69,2025-01-28,Online,Costco,Entertainment,81.42,Credit Card,Declined,Houston,59,Female,Active
670,671,34,2025-01-28,Online,eBay,Travel,357.89,Credit Card,Approved,Houston,56,Male,Suspended
671,672,262,2025-01-28,Online,Amazon,Dining,552.91,Credit Card,Declined,Houston,63,Other,Active
672,673,53,2025-01-29,Online,Target,Groceries,406.19,Debit Card,Pending,Los Angeles,46,Male,Inactive
673,674,205,2025-01-29,Online,eBay,Travel,834.48,Credit Card,Declined,Seattle,43,Male,Active
674,675,126,2025-01-29,Online,Target,Entertainment,815.6,Credit Card,Declined,Miami,45,Other,Inactive
675,676,235,2025-01-29,Online,Target,Travel,613.77,Debit Card,Pending,Miami,53,Male,Suspended
676,677,43,2025-01-29,Online,Walmart,Entertainment,376.59,Credit Card,Declined,Houston,66,Female,Active
677,678,240,2025-01-29,ATM,Target,Dining,259.06,Debit Card,Declined,Houston,44,Male,Active
678,679,111,2025-01-29,Online,Amazon,Clothing,110.34,Credit Card,Declined,San Francisco,43,Other,Inactive
679,680,249,2025-01-29,ATM,BestBuy,Electronics,358.12,Credit Card,Approved,New York,41,Other,Suspended
680,681,151,2025-01-29,POS,BestBuy,Dining,416.11,Debit Card,Declined,New York,44,Other,Inactive
681,682,183,2025-01-29,Online,Expedia,Electronics,677.44,Debit Card,Pending,Chicago,33,Male,Active
682,683,95,2025-01-29,POS,Costco,Clothing,659.87,Debit Card,Pending,Chicago,30,Female,Suspended
683,684,8,2025-01-29,POS,eBay,Travel,74.76,Debit Card,Declined,Miami,23,Male,Inactive
684,685,184,2025-01-29,POS,Costco,Electronics,398.28,Debit Card,Declined,Miami,37,Other,Inactive
685,686,281,2025-01-29,ATM,Amazon,Groceries,185.87,Debit Card,Declined,Los Angeles,26,Female,Suspended
686,687,195,2025-01-29,POS,Target,Groceries,161.03,Credit Card,Pending,Los Angeles,39,Female,Active
687,688,195,2025-01-29,POS,BestBuy,Entertainment,828.17,Credit Card,Pending,New York,39,Female,Active
688,689,155,2025-01-29,POS,Costco,Dining,46.71,Debit Card,Approved,Chicago,53,Male,Suspended
689,690,93,2025-01-29,Online,Amazon,Clothing,422.09,Credit Card,Approved,New York,33,Male,Suspended
690,691,160,2025-01-29,Online,BestBuy,Entertainment,172.36,Debit Card,Approved,New York,42,Other,Suspended
691,692,61,2025-01-29,ATM,Target,Dining,879.93,Credit Card,Pending,Chicago,29,Other,Suspended
692,693,122,2025-01-29,ATM,Costco,Dining,559.26,Debit Card,Approved,Seattle,21,Female,Active
693,694,51,2025-01-29,Online,BestBuy,Entertainment,235.22,Credit Card,Declined,Los Angeles,59,Other,Inactive
694,695,277,2025-01-29,ATM,eBay,Health,504.92,Credit Card,Declined,San Francisco,30,Female,Suspended
695,696,5,2025-01-29,Online,eBay,Dining,732.83,Credit Card,Pending,San Francisco,27,Other,Suspended
696,697,92,2025-01-30,POS,Expedia,Health,958.33,Credit Card,Approved,San Francisco,19,Male,Suspended
697,698,170,2025-01-30,POS,Expedia,Groceries,224.34,Credit Card,Declined,Chicago,54,Male,Suspended
698,699,22,2025-01-30,ATM,BestBuy,Groceries,886.75,Debit Card,Pending,Houston,35,Other,Inactive
699,700,1,2025-01-30,Online,Amazon,Dining,934.63,Debit Card,Approved,Houston,66,Male,Inactive
700,701,133,2025-01-30,Online,eBay,Groceries,916.84,Debit Card,Declined,Houston,68,Female,Active
701,702,233,2025-01-30,ATM,Amazon,Clothing,637.24,Credit Card,Approved,Miami,60,Female,Suspended
702,703,12,2025-01-30,Online,Amazon,Health,631.67,Debit Card,Pending,Los Angeles,53,Female,Suspended
703,704,46,2025-01-30,POS,BestBuy,Health,406.19,Credit Card,Approved,Los Angeles,54,Female,Active
704,705,34,2025-01-30,ATM,Amazon,Dining,753.64,Credit Card,Pending,Seattle,56,Male,Suspended
705,706,78,2025-01-30,ATM,eBay,Groceries,533.64,Credit Card,Approved,Seattle,28,Male,Suspended
706,707,218,2025-01-30,Online,Target,Electronics,679.05,Debit Card,Declined,Miami,29,Male,Suspended
707,708,73,2025-01-30,ATM,Expedia,Entertainment,431.32,Credit Card,Pending,New York,33,Male,Active
708,709,282,2025-01-30,Online,Target,Entertainment,732.84,Debit Card,Pending,Seattle,48,Female,Active
709,710,249,2025-01-30,Online,Amazon,Health,825.35,Debit Card,Pending,San Francisco,41,Other,Suspended
710,711,47,2025-01-30,Online,Target,Dining,150.7,Credit Card,Approved,Houston,69,Male,Inactive
711,712,121,2025-01-30,Online,eBay,Dining,833.77,Credit Card,Approved,San Francisco,36,Male,Active
712,713,214,2025-01-30,Online,eBay,Clothing,542.6,Debit Card,Declined,Houston,47,Male,Active
713,714,239,2025-01-30,ATM,Amazon,Travel,845.44,Debit Card,Pending,San Francisco,40,Other,Active
714,715,56,2025-01-30,POS,BestBuy,Travel,434.15,Debit Card,Pending,New York,50,Female,Active
715,716,107,2025-01-30,POS,Target,Health,382.15,Debit Card,Approved,San Francisco,58,Male,Suspended
716,717,48,2025-01-30,ATM,BestBuy,Entertainment,915.49,Debit Card,Approved,San Francisco,41,Male,Inactive
717,718,61,2025-01-30,ATM,BestBuy,Clothing,254.91,Debit Card,Declined,Chicago,29,Other,Suspended
718,719,26,2025-01-30,POS,Walmart,Clothing,844.99,Credit Card,Declined,San Francisco,23,Other,Inactive
719,720,292,2025-01-30,POS,Amazon,Clothing,486.6,Debit Card,Approved,Chicago,20,Male,Suspended
720,721,257,2025-01-31,POS,Expedia,Health,516.52,Debit Card,Pending,Los Angeles,55,Female,Inactive
721,722,8,2025-01-31,POS,eBay,Travel,311.93,Debit Card,Declined,Miami,23,Male,Inactive
722,723,113,2025-01-31,POS,eBay,Entertainment,575.18,Debit Card,Approved,San Francisco,56,Male,Suspended
723,724,253,2025-01-31,Online,Amazon,Clothing,328.59,Credit Card,Approved,Los Angeles,25,Female,Active
724,725,180,2025-01-31,ATM,Costco,Entertainment,44.07,Credit Card,Pending,Seattle,63,Male,Inactive
725,726,207,2025-01-31,Online,Costco,Groceries,275.64,Debit Card,Approved,Seattle,44,Other,Active
726,727,127,2025-01-31,POS,Costco,Dining,11.35,Debit Card,Approved,Chicago,47,Male,Inactive
727,728,56,2025-01-31,POS,Expedia,Dining,978.46,Debit Card,Declined,San Francisco,50,Female,Active
728,729,214,2025-01-31,POS,eBay,Entertainment,965.92,Credit Card,Approved,San Francisco,47,Male,Active
729,730,14,2025-01-31,Online,Amazon,Electronics,398.18,Credit Card,Approved,New York,34,Female,Suspended
730,731,28,2025-01-31,Online,eBay,Electronics,729.73,Credit Card,Declined,Los Angeles,25,Other,Active
731,732,78,2025-01-31,POS,BestBuy,Health,349.08,Credit Card,Pending,Houston,28,Male,Suspended
732,733,216,2025-01-31,Online,Target,Health,672.74,Credit Card,Pending,Houston,65,Female,Active
733,734,154,2025-01-31,Online,Target,Dining,806.4,Credit Card,Declined,New York,46,Male,Inactive
734,735,14,2025-01-31,POS,eBay,Groceries,947.02,Debit Card,Declined,Chicago,34,Female,Suspended
735,736,187,2025-01-31,Online,Walmart,Travel,403.21,Credit Card,Pending,Houston,25,Female,Suspended
736,737,7,2025-01-31,ATM,Expedia,Travel,784.38,Credit Card,Pending,Houston,55,Female,Active
737,738,3,2025-01-31,ATM,Costco,Health,269.6,Debit Card,Pending,Seattle,40,Female,Suspended
738,739,111,2025-01-31,ATM,Expedia,Groceries,990.38,Credit Card,Pending,Seattle,43,Other,Inactive
739,740,238,2025-01-31,ATM,Expedia,Health,30.64,Debit Card,Pending,Miami,60,Male,Suspended
740,741,239,2025-01-31,POS,BestBuy,Travel,605.51,Credit Card,Declined,Los Angeles,40,Other,Active
741,742,274,2025-01-31,POS,Expedia,Entertainment,661.21,Debit Card,Approved,Chicago,69,Female,Active
742,743,294,2025-01-31,POS,Target,Health,689.61,Debit Card,Pending,San Francisco,32,Male,Active
743,744,227,2025-01-31,ATM,BestBuy,Clothing,124.79,Debit Card,Pending,Los Angeles,40,Male,Active
744,745,15,2025-02-01,ATM,Amazon,Entertainment,938.84,Debit Card,Approved,Chicago,57,Female,Active
745,746,192,2025-02-01,Online,Expedia,Health,185.28,Debit Card,Approved,Houston,50,Male,Active
746,747,119,2025-02-01,Online,Expedia,Dining,624.64,Credit Card,Approved,Miami,56,Male,Suspended
747,748,28,2025-02-01,ATM,Amazon,Health,226.56,Credit Card,Approved,Los Angeles,25,Other,Active
748,749,202,2025-02-01,ATM,Expedia,Dining,310.68,Debit Card,Approved,Houston,30,Male,Inactive
749,750,39,2025-02-01,ATM,Amazon,Groceries,548.73,Debit Card,Approved,Chicago,27,Other,Inactive
750,751,273,2025-02-01,ATM,BestBuy,Travel,420.11,Debit Card,Declined,Los Angeles,53,Female,Active
751,752,231,2025-02-01,Online,Target,Entertainment,164.42,Credit Card,Approved,San Francisco,27,Female,Active
752,753,86,2025-02-01,ATM,Amazon,Entertainment,175.08,Debit Card,Approved,Los Angeles,28,Female,Inactive
753,754,126,2025-02-01,Online,Walmart,Electronics,421.05,Debit Card,Declined,Houston,45,Other,Inactive
754,755,300,2025-02-01,ATM,Amazon,Electronics,758.5,Debit Card,Approved,Los Angeles,64,Male,Inactive
755,756,25,2025-02-01,ATM,Expedia,Travel,898.47,Debit Card,Pending,San Francisco,64,Male,Suspended
756,757,145,2025-02-01,ATM,Costco,Electronics,88.71,Credit Card,Pending,Miami,69,Female,Active
757,758,13,2025-02-01,Online,Costco,Entertainment,396.14,Debit Card,Approved,Miami,54,Other,Active
758,759,212,2025-02-01,Online,BestBuy,Health,104.74,Debit Card,Declined,Houston,68,Female,Suspended
759,760,25,2025-02-01,POS,eBay,Groceries,21.51,Credit Card,Pending,Chicago,64,Male,Suspended
760,761,68,2025-02-01,ATM,BestBuy,Groceries,663.41,Debit Card,Declined,Houston,36,Female,Active
761,762,67,2025-02-01,POS,eBay,Travel,604.44,Debit Card,Pending,Miami,40,Other,Inactive
762,763,233,2025-02-01,POS,Costco,Electronics,167.2,Credit Card,Approved,New York,60,Female,Suspended
763,764,109,2025-02-01,Online,Costco,Health,237.64,Credit Card,Declined,New York,41,Male,Active
764,765,146,2025-02-01,Online,Amazon,Groceries,28.59,Credit Card,Declined,Los Angeles,20,Male,Inactive
765,766,111,2025-02-01,POS,Target,Groceries,835.77,Debit Card,Declined,San Francisco,43,Other,Inactive
766,767,228,2025-02-01,ATM,Walmart,Clothing,974.82,Debit Card,Pending,Seattle,37,Male,Inactive
767,768,111,2025-02-01,Online,BestBuy,Clothing,139.78,Credit Card,Pending,Seattle,43,Other,Inactive
768,769,34,2025-02-02,ATM,Expedia,Entertainment,235.32,Credit Card,Pending,Seattle,56,Male,Suspended
769,770,111,2025-02-02,ATM,eBay,Groceries,869.07,Credit Card,Approved,Los Angeles,43,Other,Inactive
770,771,264,2025-02-02,POS,Expedia,Travel,926.83,Debit Card,Pending,New York,29,Female,Active
771,772,236,2025-02-02,POS,Target,Dining,422.53,Debit Card,Approved,Miami,41,Other,Active
772,773,83,2025-02-02,POS,eBay,Dining,55.37,Credit Card,Declined,Los Angeles,19,Male,Suspended
773,774,42,2025-02-02,POS,BestBuy,Health,44.19,Debit Card,Declined,Seattle,18,Female,Suspended
774,775,101,2025-02-02,Online,Amazon,Groceries,576.08,Credit Card,Approved,Seattle,24,Female,Suspended
