,Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Age,Gender,Account_Status
498,727.0,127,2025-01-31,POS,Costco,Dining,11.35,Debit Card,Approved,Chicago,47,Male,Inactive
499,940.0,127,2025-02-09,Online,Target,Dining,677.98,Credit Card,Pending,Miami,47,Male,Inactive
500,140.0,128,2025-01-06,POS,eBay,Clothing,752.99,Credit Card,Approved,Chicago,24,Female,Active
501,204.0,128,2025-01-09,Online,Expedia,Dining,668.51,Credit Card,Approved,New York,24,Female,Active
502,250.0,128,2025-01-11,ATM,Amazon,Groceries,392.28,Credit Card,Pending,New York,24,Female,Active
503,291.0,128,2025-01-13,Online,Target,Clothing,961.12,Debit Card,Approved,New York,24,Female,Active
504,970.0,128,2025-02-10,Online,Target,Dining,17.83,Debit Card,Approved,San Francisco,24,Female,Active
505,1076.0,128,2025-02-14,Online,Costco,Entertainment,883.86,Debit Card,Pending,Los Angeles,24,Female,Active
506,1099.0,128,2025-02-15,POS,Target,Health,554.6,Debit Card,Pending,Los Angeles,24,Female,Active
507,77.0,129,2025-01-04,POS,Walmart,Travel,422.18,Debit Card,Approved,Los Angeles,26,Male,Suspended
508,206.0,129,2025-01-09,POS,eBay,Groceries,898.43,Debit Card,Declined,San Francisco,26,Male,Suspended
509,360.0,129,2025-01-15,POS,Expedia,Groceries,159.15,Debit Card,Declined,Houston,26,Male,Suspended
510,1157.0,129,2025-02-18,ATM,Expedia,Clothing,821.39,Credit Card,Approved,Miami,26,Male,Suspended
511,171.0,130,2025-01-08,ATM,eBay,Groceries,697.68,Credit Card,Pending,San Francisco,42,Male,Inactive
512,177.0,130,2025-01-08,POS,BestBuy,Electronics,693.9,Debit Card,Declined,Seattle,42,Male,Inactive
513,835.0,130,2025-02-04,POS,Expedia,Dining,414.25,Credit Card,Approved,Chicago,42,Male,Inactive
514,915.0,130,2025-02-08,ATM,Costco,Clothing,633.22,Credit Card,Pending,Seattle,42,Male,Inactive
515,1122.0,130,2025-02-16,POS,Target,Groceries,631.94,Debit Card,Declined,San Francisco,42,Male,Inactive
516,13.0,131,2025-01-01,POS,BestBuy,Health,107.06,Credit Card,Declined,Houston,50,Male,Suspended
517,33.0,131,2025-01-02,POS,BestBuy,Dining,720.15,Credit Card,Declined,Miami,50,Male,Suspended
518,102.0,131,2025-01-05,POS,Costco,Entertainment,804.52,Credit Card,Declined,Los Angeles,50,Male,Suspended
519,226.0,131,2025-01-10,POS,Target,Travel,134.43,Debit Card,Declined,Miami,50,Male,Suspended
520,1016.0,131,2025-02-12,Online,Costco,Health,200.26,Credit Card,Pending,Houston,50,Male,Suspended
521,1165.0,131,2025-02-18,ATM,Amazon,Entertainment,785.48,Credit Card,Pending,San Francisco,50,Male,Suspended
522,518.0,132,2025-01-22,ATM,Amazon,Clothing,848.87,Credit Card,Pending,San Francisco,18,Male,Suspended
523,861.0,132,2025-02-05,POS,Expedia,Entertainment,333.63,Credit Card,Declined,Chicago,18,Male,Suspended
524,1013.0,132,2025-02-12,ATM,BestBuy,Travel,445.82,Credit Card,Approved,Miami,18,Male,Suspended
525,492.0,133,2025-01-21,Online,Target,Entertainment,382.85,Debit Card,Approved,San Francisco,68,Female,Active
526,615.0,133,2025-01-26,Online,Costco,Clothing,299.88,Debit Card,Pending,Miami,68,Female,Active
527,665.0,133,2025-01-28,POS,Amazon,Health,420.58,Credit Card,Pending,Chicago,68,Female,Active
528,701.0,133,2025-01-30,Online,eBay,Groceries,916.84,Debit Card,Declined,Houston,68,Female,Active
529,811.0,133,2025-02-03,POS,Amazon,Entertainment,337.73,Credit Card,Approved,San Francisco,68,Female,Active
530,938.0,133,2025-02-09,ATM,Expedia,Health,900.76,Credit Card,Pending,Houston,68,Female,Active
531,134.0,134,2025-01-06,Online,Walmart,Entertainment,773.95,Debit Card,Approved,Houston,23,Male,Active
532,541.0,134,2025-01-23,POS,BestBuy,Travel,66.5,Credit Card,Pending,Miami,23,Male,Active
533,802.0,134,2025-02-03,ATM,Amazon,Groceries,452.81,Credit Card,Declined,Chicago,23,Male,Active
534,883.0,134,2025-02-06,Online,eBay,Clothing,675.47,Debit Card,Declined,Chicago,23,Male,Active
535,928.0,134,2025-02-08,ATM,Amazon,Entertainment,94.43,Debit Card,Pending,Seattle,23,Male,Active
536,1111.0,134,2025-02-16,Online,Target,Entertainment,147.75,Credit Card,Declined,New York,23,Male,Active
537,34.0,135,2025-01-02,Online,Walmart,Clothing,733.74,Debit Card,Approved,New York,35,Other,Active
538,88.0,135,2025-01-04,ATM,BestBuy,Travel,537.98,Debit Card,Approved,Seattle,35,Other,Active
539,248.0,135,2025-01-11,Online,Walmart,Entertainment,445.08,Credit Card,Declined,San Francisco,35,Other,Active
540,78.0,136,2025-01-04,POS,Expedia,Travel,23.03,Credit Card,Declined,Los Angeles,27,Female,Inactive
541,515.0,136,2025-01-22,Online,Target,Electronics,613.41,Credit Card,Approved,Los Angeles,27,Female,Inactive
542,573.0,136,2025-01-24,ATM,Walmart,Electronics,432.81,Debit Card,Pending,San Francisco,27,Female,Inactive
543,910.0,136,2025-02-07,POS,Target,Entertainment,468.01,Credit Card,Declined,San Francisco,27,Female,Inactive
544,150.0,137,2025-01-07,Online,Costco,Health,751.23,Debit Card,Declined,Seattle,45,Male,Active
545,790.0,137,2025-02-02,POS,Walmart,Entertainment,904.72,Credit Card,Declined,New York,45,Male,Active
546,845.0,137,2025-02-05,ATM,Expedia,Travel,672.91,Credit Card,Pending,Chicago,45,Male,Active
547,957.0,137,2025-02-09,ATM,Amazon,Electronics,98.95,Debit Card,Pending,New York,45,Male,Active
548,667.0,138,2025-01-28,POS,eBay,Travel,614.73,Debit Card,Declined,Chicago,28,Female,Inactive
549,831.0,138,2025-02-04,Online,BestBuy,Electronics,886.66,Debit Card,Approved,Chicago,28,Female,Inactive
550,80.0,139,2025-01-04,POS,Costco,Health,73.7,Credit Card,Declined,Los Angeles,50,Other,Inactive
551,825.0,139,2025-02-04,POS,Amazon,Groceries,39.5,Debit Card,Declined,Houston,50,Other,Inactive
552,218.0,140,2025-01-10,ATM,Costco,Travel,330.01,Debit Card,Declined,San Francisco,18,Male,Inactive
553,818.0,140,2025-02-04,ATM,Target,Groceries,158.13,Debit Card,Pending,Los Angeles,18,Male,Inactive
554,506.0,141,2025-01-22,POS,Expedia,Dining,527.11,Credit Card,Pending,Los Angeles,30,Other,Inactive
555,531.0,141,2025-01-23,Online,Costco,Dining,343.27,Credit Card,Pending,Houston,30,Other,Inactive
556,932.0,141,2025-02-08,Online,Target,Electronics,409.56,Debit Card,Pending,San Francisco,30,Other,Inactive
557,995.0,141,2025-02-11,POS,BestBuy,Health,405.69,Debit Card,Pending,Chicago,30,Other,Inactive
558,318.0,142,2025-01-14,Online,eBay,Clothing,34.88,Credit Card,Declined,New York,54,Male,Active
559,822.0,142,2025-02-04,ATM,Expedia,Clothing,411.41,Credit Card,Declined,New York,54,Male,Active
560,120.0,143,2025-01-05,Online,Amazon,Groceries,353.77,Debit Card,Declined,Miami,37,Other,Inactive
561,319.0,143,2025-01-14,ATM,Walmart,Health,897.88,Credit Card,Pending,New York,37,Other,Inactive
562,560.0,143,2025-01-24,POS,Target,Clothing,216.39,Credit Card,Declined,San Francisco,37,Other,Inactive
563,875.0,143,2025-02-06,POS,Expedia,Entertainment,297.6,Debit Card,Pending,Houston,37,Other,Inactive
564,1188.0,143,2025-02-19,POS,Amazon,Clothing,400.8,Debit Card,Approved,San Francisco,37,Other,Inactive
565,193.0,144,2025-01-09,Online,Walmart,Travel,92.94,Credit Card,Pending,New York,18,Male,Active
566,213.0,144,2025-01-09,Online,Expedia,Entertainment,252.76,Credit Card,Pending,San Francisco,18,Male,Active
567,345.0,144,2025-01-15,Online,Walmart,Electronics,281.98,Credit Card,Declined,New York,18,Male,Active
568,380.0,144,2025-01-16,POS,Amazon,Entertainment,726.38,Debit Card,Pending,Houston,18,Male,Active
569,477.0,144,2025-01-20,ATM,Expedia,Health,54.99,Credit Card,Declined,New York,18,Male,Active
570,483.0,144,2025-01-21,ATM,eBay,Dining,29.85,Credit Card,Declined,Houston,18,Male,Active
571,564.0,144,2025-01-24,POS,BestBuy,Health,885.16,Debit Card,Declined,San Francisco,18,Male,Active
572,1002.0,144,2025-02-11,Online,BestBuy,Dining,580.6,Credit Card,Pending,Seattle,18,Male,Active
573,351.0,145,2025-01-15,POS,Walmart,Travel,260.18,Credit Card,Declined,New York,69,Female,Active
574,516.0,145,2025-01-22,ATM,eBay,Health,680.11,Credit Card,Declined,Miami,69,Female,Active
575,581.0,145,2025-01-25,ATM,BestBuy,Groceries,598.1,Credit Card,Approved,Chicago,69,Female,Active
576,622.0,145,2025-01-26,POS,eBay,Dining,350.78,Debit Card,Pending,Los Angeles,69,Female,Active
577,757.0,145,2025-02-01,ATM,Costco,Electronics,88.71,Credit Card,Pending,Miami,69,Female,Active
578,877.0,145,2025-02-06,Online,Costco,Travel,766.54,Debit Card,Declined,Seattle,69,Female,Active
579,497.0,146,2025-01-21,Online,Target,Clothing,773.91,Debit Card,Approved,New York,20,Male,Inactive
580,600.0,146,2025-01-25,Online,Amazon,Dining,108.93,Credit Card,Declined,Chicago,20,Male,Inactive
581,765.0,146,2025-02-01,Online,Amazon,Groceries,28.59,Credit Card,Declined,Los Angeles,20,Male,Inactive
582,1098.0,146,2025-02-15,ATM,Expedia,Electronics,63.27,Credit Card,Approved,Houston,20,Male,Inactive
583,201.0,147,2025-01-09,Online,eBay,Electronics,247.18,Debit Card,Declined,New York,35,Female,Active
584,224.0,147,2025-01-10,ATM,Target,Dining,45.15,Debit Card,Approved,New York,35,Female,Active
585,267.0,147,2025-01-12,POS,Target,Electronics,679.14,Credit Card,Pending,Houston,35,Female,Active
586,350.0,147,2025-01-15,Online,Expedia,Electronics,134.03,Credit Card,Pending,Chicago,35,Female,Active
587,405.0,147,2025-01-17,POS,Expedia,Electronics,951.69,Debit Card,Declined,Houston,35,Female,Active
588,555.0,147,2025-01-24,ATM,eBay,Electronics,904.84,Credit Card,Pending,Seattle,35,Female,Active
589,1050.0,147,2025-02-13,ATM,Walmart,Dining,319.19,Credit Card,Declined,Miami,35,Female,Active
590,199.0,148,2025-01-09,ATM,Amazon,Clothing,38.51,Credit Card,Pending,Los Angeles,58,Male,Suspended
591,202.0,148,2025-01-09,ATM,Target,Entertainment,559.55,Credit Card,Approved,Houston,58,Male,Suspended
592,536.0,148,2025-01-23,POS,Amazon,Health,835.4,Credit Card,Declined,Houston,58,Male,Suspended
593,924.0,148,2025-02-08,ATM,eBay,Dining,579.0,Debit Card,Approved,Houston,58,Male,Suspended
594,988.0,148,2025-02-11,ATM,Costco,Travel,534.21,Debit Card,Declined,Chicago,58,Male,Suspended
595,1148.0,148,2025-02-17,ATM,Expedia,Clothing,645.74,Debit Card,Approved,Miami,58,Male,Suspended
596,547.0,149,2025-01-23,ATM,Target,Clothing,449.48,Debit Card,Approved,Seattle,31,Male,Active
597,956.0,149,2025-02-09,Online,eBay,Electronics,138.9,Credit Card,Approved,Los Angeles,31,Male,Active
598,1128.0,149,2025-02-16,Online,eBay,Health,875.76,Debit Card,Approved,New York,31,Male,Active
599,1180.0,149,2025-02-19,ATM,eBay,Electronics,668.19,Debit Card,Declined,Chicago,31,Male,Active
600,14.0,150,2025-01-01,ATM,BestBuy,Travel,395.77,Debit Card,Declined,Los Angeles,48,Other,Active
601,329.0,150,2025-01-14,Online,BestBuy,Clothing,853.28,Debit Card,Declined,Miami,48,Other,Active
602,782.0,150,2025-02-02,ATM,BestBuy,Groceries,45.06,Debit Card,Pending,San Francisco,48,Other,Active
603,982.0,150,2025-02-10,POS,Target,Entertainment,99.49,Debit Card,Pending,Houston,48,Other,Active
604,208.0,151,2025-01-09,ATM,eBay,Clothing,328.66,Credit Card,Approved,Los Angeles,44,Other,Inactive
605,301.0,151,2025-01-13,POS,BestBuy,Groceries,358.15,Debit Card,Approved,Chicago,44,Other,Inactive
606,452.0,151,2025-01-19,ATM,eBay,Groceries,44.86,Debit Card,Declined,New York,44,Other,Inactive
607,482.0,151,2025-01-21,ATM,Costco,Clothing,164.88,Credit Card,Pending,Miami,44,Other,Inactive
608,681.0,151,2025-01-29,POS,BestBuy,Dining,416.11,Debit Card,Declined,New York,44,Other,Inactive
609,1048.0,151,2025-02-13,POS,Walmart,Clothing,911.78,Debit Card,Pending,Chicago,44,Other,Inactive
610,12.0,152,2025-01-01,ATM,Expedia,Entertainment,876.94,Credit Card,Approved,Seattle,34,Other,Inactive
611,155.0,152,2025-01-07,Online,BestBuy,Travel,889.68,Debit Card,Declined,Miami,34,Other,Inactive
612,227.0,152,2025-01-10,POS,Costco,Dining,27.31,Credit Card,Declined,New York,34,Other,Inactive
613,414.0,152,2025-01-18,ATM,Costco,Clothing,663.36,Credit Card,Approved,San Francisco,34,Other,Inactive
614,451.0,152,2025-01-19,POS,Amazon,Clothing,921.14,Credit Card,Approved,San Francisco,34,Other,Inactive
615,789.0,152,2025-02-02,Online,BestBuy,Groceries,275.13,Credit Card,Pending,Houston,34,Other,Inactive
616,974.0,152,2025-02-10,POS,Expedia,Travel,567.92,Credit Card,Declined,Los Angeles,34,Other,Inactive
617,1141.0,152,2025-02-17,Online,Target,Electronics,26.96,Debit Card,Declined,Chicago,34,Other,Inactive
618,239.0,153,2025-01-10,ATM,Target,Clothing,837.93,Credit Card,Approved,Chicago,63,Male,Active
619,324.0,153,2025-01-14,ATM,Expedia,Entertainment,67.08,Debit Card,Approved,San Francisco,63,Male,Active
620,876.0,153,2025-02-06,Online,Walmart,Travel,214.27,Debit Card,Pending,New York,63,Male,Active
621,1105.0,153,2025-02-16,POS,BestBuy,Dining,542.58,Credit Card,Pending,New York,63,Male,Active
622,379.0,154,2025-01-16,Online,Walmart,Groceries,461.14,Debit Card,Pending,Miami,46,Male,Inactive
623,635.0,154,2025-01-27,Online,Amazon,Dining,354.07,Debit Card,Pending,Houston,46,Male,Inactive
624,734.0,154,2025-01-31,Online,Target,Dining,806.4,Credit Card,Declined,New York,46,Male,Inactive
625,960.0,154,2025-02-09,ATM,Amazon,Electronics,651.54,Debit Card,Pending,Chicago,46,Male,Inactive
626,983.0,154,2025-02-10,POS,BestBuy,Electronics,318.34,Credit Card,Approved,Chicago,46,Male,Inactive
627,1091.0,154,2025-02-15,ATM,Expedia,Electronics,404.45,Debit Card,Pending,New York,46,Male,Inactive
628,1152.0,154,2025-02-17,Online,Expedia,Health,902.89,Debit Card,Declined,Chicago,46,Male,Inactive
629,303.0,155,2025-01-13,POS,Costco,Health,36.59,Debit Card,Approved,Miami,53,Male,Suspended
630,689.0,155,2025-01-29,POS,Costco,Dining,46.71,Debit Card,Approved,Chicago,53,Male,Suspended
631,568.0,156,2025-01-24,ATM,eBay,Dining,692.6,Credit Card,Approved,Chicago,54,Female,Suspended
632,984.0,156,2025-02-10,ATM,BestBuy,Health,101.16,Debit Card,Approved,Miami,54,Female,Suspended
633,73.0,157,2025-01-04,Online,BestBuy,Clothing,394.9,Debit Card,Declined,Los Angeles,43,Female,Inactive
634,889.0,157,2025-02-07,ATM,Amazon,Clothing,684.12,Debit Card,Pending,Miami,43,Female,Inactive
635,892.0,157,2025-02-07,POS,Walmart,Groceries,279.54,Credit Card,Approved,New York,43,Female,Inactive
636,909.0,157,2025-02-07,POS,Walmart,Health,335.31,Credit Card,Pending,Seattle,43,Female,Inactive
637,912.0,157,2025-02-07,Online,Amazon,Clothing,86.19,Credit Card,Declined,San Francisco,43,Female,Inactive
638,255.0,158,2025-01-11,POS,Target,Travel,345.2,Debit Card,Declined,New York,34,Male,Active
639,275.0,158,2025-01-12,ATM,Expedia,Clothing,278.91,Debit Card,Pending,Miami,34,Male,Active
640,349.0,158,2025-01-15,ATM,Costco,Dining,236.34,Debit Card,Approved,Chicago,34,Male,Active
641,999.0,158,2025-02-11,Online,BestBuy,Travel,137.54,Credit Card,Pending,Chicago,34,Male,Active
642,1072.0,158,2025-02-14,ATM,Amazon,Entertainment,454.48,Debit Card,Declined,Chicago,34,Male,Active
643,904.0,159,2025-02-07,Online,BestBuy,Travel,49.77,Credit Card,Approved,Los Angeles,39,Other,Suspended
644,125.0,160,2025-01-06,Online,Target,Travel,724.12,Debit Card,Declined,Seattle,42,Other,Suspended
645,156.0,160,2025-01-07,ATM,Costco,Entertainment,580.91,Debit Card,Approved,Chicago,42,Other,Suspended
646,181.0,160,2025-01-08,Online,BestBuy,Entertainment,327.89,Credit Card,Declined,Los Angeles,42,Other,Suspended
647,220.0,160,2025-01-10,POS,Walmart,Entertainment,807.63,Credit Card,Pending,Chicago,42,Other,Suspended
648,413.0,160,2025-01-18,POS,Expedia,Electronics,375.31,Debit Card,Pending,Seattle,42,Other,Suspended
649,545.0,160,2025-01-23,Online,eBay,Dining,154.72,Debit Card,Pending,Houston,42,Other,Suspended
650,691.0,160,2025-01-29,Online,BestBuy,Entertainment,172.36,Debit Card,Approved,New York,42,Other,Suspended
651,19.0,161,2025-01-01,ATM,Expedia,Health,678.56,Debit Card,Pending,Houston,19,Other,Active
652,230.0,161,2025-01-10,Online,BestBuy,Clothing,568.35,Debit Card,Pending,Seattle,19,Other,Active
653,244.0,161,2025-01-11,ATM,BestBuy,Electronics,589.0,Credit Card,Approved,Chicago,19,Other,Active
654,289.0,161,2025-01-13,POS,Costco,Clothing,838.96,Debit Card,Declined,Seattle,19,Other,Active
655,827.0,161,2025-02-04,POS,Amazon,Travel,698.68,Debit Card,Declined,Chicago,19,Other,Active
656,978.0,161,2025-02-10,ATM,BestBuy,Clothing,383.08,Credit Card,Declined,San Francisco,19,Other,Active
657,1047.0,161,2025-02-13,ATM,Target,Travel,361.83,Credit Card,Approved,Los Angeles,19,Other,Active
658,56.0,162,2025-01-03,Online,Walmart,Entertainment,431.8,Debit Card,Declined,Chicago,39,Male,Inactive
659,637.0,162,2025-01-27,POS,Amazon,Clothing,806.69,Credit Card,Declined,Chicago,39,Male,Inactive
660,1019.0,162,2025-02-12,POS,eBay,Health,112.5,Credit Card,Declined,New York,39,Male,Inactive
661,82.0,163,2025-01-04,Online,Target,Dining,562.87,Credit Card,Pending,Seattle,22,Other,Suspended
662,241.0,163,2025-01-11,Online,eBay,Travel,565.58,Debit Card,Declined,Los Angeles,22,Other,Suspended
663,416.0,163,2025-01-18,POS,BestBuy,Electronics,573.02,Credit Card,Approved,Houston,22,Other,Suspended
664,493.0,163,2025-01-21,POS,Expedia,Clothing,802.44,Credit Card,Approved,New York,22,Other,Suspended
665,444.0,164,2025-01-19,ATM,Amazon,Health,629.19,Credit Card,Pending,Chicago,21,Male,Active
666,553.0,164,2025-01-24,ATM,eBay,Clothing,755.1,Credit Card,Pending,Miami,21,Male,Active
667,571.0,164,2025-01-24,POS,BestBuy,Dining,188.71,Credit Card,Approved,Los Angeles,21,Male,Active
668,1132.0,164,2025-02-17,POS,Expedia,Travel,45.08,Credit Card,Approved,San Francisco,21,Male,Active
669,151.0,165,2025-01-07,POS,eBay,Health,908.69,Credit Card,Declined,Houston,53,Female,Active
670,514.0,165,2025-01-22,POS,BestBuy,Electronics,269.17,Credit Card,Pending,Chicago,53,Female,Active
671,619.0,165,2025-01-26,ATM,Walmart,Travel,263.37,Credit Card,Approved,Chicago,53,Female,Active
672,857.0,165,2025-02-05,Online,Target,Travel,470.34,Credit Card,Approved,Chicago,53,Female,Active
673,1042.0,165,2025-02-13,POS,Walmart,Electronics,642.76,Debit Card,Pending,Seattle,53,Female,Active
674,1104.0,165,2025-02-15,Online,Costco,Entertainment,804.0,Debit Card,Approved,Seattle,53,Female,Active
675,659.0,166,2025-01-28,ATM,Target,Dining,165.41,Debit Card,Declined,Houston,23,Other,Suspended
676,1012.0,166,2025-02-12,ATM,Walmart,Health,288.12,Credit Card,Declined,Miami,23,Other,Suspended
677,36.0,167,2025-01-02,POS,Walmart,Groceries,165.56,Credit Card,Approved,New York,69,Female,Inactive
678,524.0,167,2025-01-22,POS,eBay,Groceries,963.54,Credit Card,Approved,San Francisco,69,Female,Inactive
679,422.0,168,2025-01-18,ATM,Target,Dining,289.28,Credit Card,Declined,New York,38,Other,Suspended
680,507.0,168,2025-01-22,ATM,BestBuy,Groceries,776.37,Debit Card,Approved,Houston,38,Other,Suspended
681,834.0,168,2025-02-04,ATM,Costco,Electronics,233.84,Debit Card,Pending,Houston,38,Other,Suspended
682,1113.0,168,2025-02-16,Online,BestBuy,Health,435.61,Credit Card,Approved,Los Angeles,38,Other,Suspended
683,243.0,169,2025-01-11,POS,eBay,Dining,865.11,Credit Card,Approved,San Francisco,30,Male,Active
684,25.0,170,2025-01-02,ATM,Costco,Dining,164.56,Debit Card,Pending,Miami,54,Male,Suspended
685,131.0,170,2025-01-06,Online,BestBuy,Entertainment,486.57,Credit Card,Declined,Seattle,54,Male,Suspended
686,310.0,170,2025-01-13,Online,Walmart,Electronics,215.18,Debit Card,Declined,Chicago,54,Male,Suspended
687,332.0,170,2025-01-14,ATM,Walmart,Groceries,388.67,Credit Card,Declined,Chicago,54,Male,Suspended
688,508.0,170,2025-01-22,ATM,eBay,Electronics,238.25,Credit Card,Pending,New York,54,Male,Suspended
689,698.0,170,2025-01-30,POS,Expedia,Groceries,224.34,Credit Card,Declined,Chicago,54,Male,Suspended
690,121.0,171,2025-01-06,Online,Walmart,Health,375.67,Credit Card,Approved,Chicago,42,Male,Inactive
691,937.0,171,2025-02-09,POS,Walmart,Electronics,699.34,Credit Card,Pending,New York,42,Male,Inactive
692,97.0,172,2025-01-05,POS,eBay,Clothing,855.7,Credit Card,Pending,San Francisco,43,Male,Active
693,154.0,172,2025-01-07,ATM,Walmart,Dining,655.86,Debit Card,Pending,Chicago,43,Male,Active
694,179.0,172,2025-01-08,Online,Costco,Health,939.37,Credit Card,Declined,Chicago,43,Male,Active
695,273.0,172,2025-01-12,ATM,Walmart,Health,698.65,Credit Card,Approved,New York,43,Male,Active
696,832.0,172,2025-02-04,ATM,Amazon,Groceries,896.21,Debit Card,Pending,Los Angeles,43,Male,Active
697,1168.0,172,2025-02-18,ATM,Walmart,Travel,958.16,Debit Card,Approved,Los Angeles,43,Male,Active
698,315.0,173,2025-01-14,POS,Target,Electronics,290.09,Debit Card,Declined,San Francisco,56,Other,Inactive
699,530.0,173,2025-01-23,Online,Walmart,Entertainment,315.32,Credit Card,Pending,Chicago,56,Other,Inactive
700,544.0,173,2025-01-23,Online,eBay,Health,597.24,Credit Card,Declined,Chicago,56,Other,Inactive
701,546.0,173,2025-01-23,POS,Expedia,Health,968.24,Credit Card,Approved,San Francisco,56,Other,Inactive
702,627.0,173,2025-01-27,POS,Amazon,Electronics,230.39,Debit Card,Declined,San Francisco,56,Other,Inactive
703,809.0,173,2025-02-03,Online,BestBuy,Travel,495.07,Debit Card,Declined,Miami,56,Other,Inactive
704,914.0,173,2025-02-08,ATM,Walmart,Dining,32.71,Credit Card,Approved,Chicago,56,Other,Inactive
705,1117.0,173,2025-02-16,ATM,Expedia,Groceries,756.36,Debit Card,Pending,Houston,56,Other,Inactive
706,297.0,174,2025-01-13,ATM,eBay,Clothing,280.63,Credit Card,Pending,Seattle,37,Female,Suspended
707,505.0,174,2025-01-22,ATM,Target,Travel,827.72,Debit Card,Approved,Miami,37,Female,Suspended
708,29.0,175,2025-01-02,ATM,Amazon,Health,233.45,Debit Card,Approved,Miami,50,Male,Suspended
709,1007.0,175,2025-02-11,Online,BestBuy,Groceries,502.46,Credit Card,Declined,San Francisco,50,Male,Suspended
710,252.0,176,2025-01-11,POS,Expedia,Entertainment,598.87,Credit Card,Pending,Chicago,31,Other,Inactive
711,308.0,176,2025-01-13,Online,eBay,Entertainment,883.5,Credit Card,Approved,New York,31,Other,Inactive
712,447.0,177,2025-01-19,POS,Walmart,Groceries,461.03,Credit Card,Approved,Houston,53,Female,Suspended
713,468.0,177,2025-01-20,POS,Expedia,Health,174.85,Credit Card,Approved,Miami,53,Female,Suspended
714,603.0,177,2025-01-26,ATM,Walmart,Clothing,123.12,Debit Card,Pending,Seattle,53,Female,Suspended
715,609.0,177,2025-01-26,ATM,eBay,Electronics,37.28,Debit Card,Pending,Chicago,53,Female,Suspended
716,979.0,177,2025-02-10,POS,BestBuy,Travel,609.1,Debit Card,Approved,Houston,53,Female,Suspended
717,987.0,177,2025-02-11,Online,Costco,Health,446.88,Credit Card,Pending,San Francisco,53,Female,Suspended
718,415.0,178,2025-01-18,POS,eBay,Entertainment,145.52,Debit Card,Declined,Chicago,34,Male,Inactive
719,575.0,178,2025-01-24,ATM,BestBuy,Groceries,124.29,Credit Card,Pending,Los Angeles,34,Male,Inactive
720,828.0,178,2025-02-04,Online,eBay,Clothing,197.47,Credit Card,Approved,Seattle,34,Male,Inactive
721,1023.0,178,2025-02-12,ATM,eBay,Groceries,90.6,Debit Card,Approved,Miami,34,Male,Inactive
722,111.0,179,2025-01-05,Online,BestBuy,Entertainment,650.08,Debit Card,Declined,Los Angeles,38,Female,Suspended
723,418.0,179,2025-01-18,Online,eBay,Electronics,282.25,Credit Card,Pending,Houston,38,Female,Suspended
724,871.0,179,2025-02-06,POS,Expedia,Health,819.29,Credit Card,Pending,Houston,38,Female,Suspended
725,885.0,179,2025-02-06,Online,eBay,Dining,327.71,Credit Card,Approved,Chicago,38,Female,Suspended
726,972.0,179,2025-02-10,ATM,Costco,Health,851.89,Credit Card,Declined,Seattle,38,Female,Suspended
727,159.0,180,2025-01-07,Online,BestBuy,Entertainment,476.55,Debit Card,Approved,Seattle,63,Male,Inactive
728,331.0,180,2025-01-14,ATM,BestBuy,Travel,89.68,Debit Card,Pending,Seattle,63,Male,Inactive
729,402.0,180,2025-01-17,Online,Amazon,Entertainment,763.63,Credit Card,Approved,New York,63,Male,Inactive
730,725.0,180,2025-01-31,ATM,Costco,Entertainment,44.07,Credit Card,Pending,Seattle,63,Male,Inactive
731,777.0,180,2025-02-02,POS,Target,Entertainment,33.51,Debit Card,Approved,Seattle,63,Male,Inactive
732,976.0,180,2025-02-10,POS,Walmart,Health,89.63,Credit Card,Declined,Seattle,63,Male,Inactive
733,282.0,181,2025-01-12,ATM,Expedia,Entertainment,669.42,Debit Card,Approved,Los Angeles,33,Female,Inactive
734,487.0,181,2025-01-21,POS,BestBuy,Groceries,725.98,Debit Card,Declined,Seattle,33,Female,Inactive
735,1124.0,181,2025-02-16,POS,Amazon,Groceries,784.55,Debit Card,Approved,New York,33,Female,Inactive
736,523.0,182,2025-01-22,POS,Expedia,Electronics,285.21,Debit Card,Approved,Los Angeles,63,Female,Active
737,953.0,182,2025-02-09,ATM,Walmart,Entertainment,666.73,Credit Card,Approved,New York,63,Female,Active
738,973.0,182,2025-02-10,Online,Amazon,Clothing,957.84,Debit Card,Declined,Miami,63,Female,Active
739,1043.0,182,2025-02-13,POS,Target,Electronics,468.85,Debit Card,Approved,Miami,63,Female,Active
740,457.0,183,2025-01-20,POS,BestBuy,Health,470.73,Debit Card,Approved,Seattle,33,Male,Active
741,682.0,183,2025-01-29,Online,Expedia,Electronics,677.44,Debit Card,Pending,Chicago,33,Male,Active
742,185.0,184,2025-01-08,POS,Expedia,Dining,222.62,Credit Card,Declined,Miami,37,Other,Inactive
743,668.0,184,2025-01-28,POS,Walmart,Clothing,938.79,Debit Card,Declined,San Francisco,37,Other,Inactive
744,685.0,184,2025-01-29,POS,Costco,Electronics,398.28,Debit Card,Declined,Miami,37,Other,Inactive
745,907.0,184,2025-02-07,ATM,Amazon,Travel,481.14,Debit Card,Declined,Houston,37,Other,Inactive
746,382.0,185,2025-01-16,ATM,eBay,Dining,668.88,Debit Card,Pending,Miami,46,Female,Suspended
