Order ID,Product,Category,Quantity Ordered,Price Each,Order Date,City,Customer ID
704,Chair,Home Goods,2,913.95,2024-08-05 19:24:21,Dallas,4383
705,Laptop,Electronics,4,834.09,2024-09-18 15:09:05,Houston,8929
706,Blanket,Home Goods,4,757.79,2024-07-30 13:46:47,Los Angeles,9962
707,Blanket,Home Goods,1,745.14,2024-02-01 23:27:43,Houston,6395
708,T-shirt,Apparel,5,422.21,2024-09-15 15:39:43,Houston,9259
709,Coffee Mug,Home Goods,4,305.66,2024-09-22 13:36:56,New York,3596
710,Camera,Electronics,1,465.88,2024-07-12 07:56:00,San Antonio,7865
711,Lamp,Home Goods,5,48.89,2024-01-27 12:48:22,San Antonio,9064
712,Lamp,Home Goods,5,408.72,2024-02-24 20:56:28,Phoenix,6360
713,Camera,Electronics,4,118.49,2024-10-19 14:42:05,Los Angeles,3041
714,Shoes,Apparel,5,150.9,2024-05-09 00:18:06,Houston,9982
715,Hat,Apparel,5,5.29,2024-04-30 16:31:35,Houston,5496
716,T-shirt,Apparel,2,723.7,2024-07-01 14:53:30,Los Angeles,6187
717,Chair,Home Goods,1,395.63,2024-02-05 19:36:00,San Antonio,1172
718,Coffee Mug,Home Goods,1,324.4,2024-10-17 14:43:34,Phoenix,3670
719,Jeans,Apparel,5,417.89,2024-01-27 08:12:21,Los Angeles,6284
720,Chair,Home Goods,1,242.17,2024-08-08 04:32:18,Chicago,7446
721,Jacket,Apparel,1,436.48,2024-07-22 13:37:22,Phoenix,2258
722,Tablet,Electronics,5,425.52,2024-06-05 09:07:51,San Diego,3221
723,Blanket,Home Goods,3,749.29,2024-08-07 14:19:21,San Diego,4128
724,Smartphone,Electronics,2,399.65,2024-07-23 05:59:38,Houston,9086
725,Pillow,Home Goods,1,422.07,2024-02-26 14:52:44,Dallas,2640
726,Smartphone,Electronics,1,890.92,2024-03-28 22:28:01,San Diego,1527
727,Lamp,Home Goods,1,219.95,2024-08-13 15:46:10,Los Angeles,2020
728,Jeans,Apparel,4,38.97,2024-07-24 05:19:27,Dallas,5090
729,Tablet,Electronics,2,19.59,2024-01-10 05:37:05,New York,5660
730,Lamp,Home Goods,2,159.03,2024-04-19 04:25:05,New York,8497
731,Tablet,Electronics,2,566.1,2024-11-07 06:42:09,New York,6117
732,Lamp,Home Goods,2,91.57,2024-08-16 21:43:08,Houston,6487
733,Lamp,Home Goods,1,676.15,2024-06-13 18:37:27,New York,1315
734,Laptop,Electronics,4,911.08,2024-10-19 15:49:27,Phoenix,1589
735,Chair,Home Goods,5,375.19,2024-02-12 23:58:37,Dallas,3079
736,Tablet,Electronics,2,418.53,2024-03-26 10:09:09,Phoenix,7830
737,Tablet,Electronics,2,294.95,2024-05-15 20:25:37,Phoenix,9598
738,Jacket,Apparel,5,547.58,2024-02-10 14:11:03,Los Angeles,2990
739,Pillow,Home Goods,3,270.3,2024-08-22 16:57:59,San Diego,9237
740,Jeans,Apparel,2,836.86,2024-10-07 17:44:51,Los Angeles,1013
741,Hat,Apparel,2,757.21,2024-10-21 17:26:03,Houston,7440
742,Jeans,Apparel,4,836.16,2024-04-09 08:41:09,Phoenix,9758
743,Jeans,Apparel,4,240.82,2024-05-19 18:18:12,Chicago,4314
744,Tablet,Electronics,5,752.8,2024-01-01 12:33:44,San Diego,5384
745,Pillow,Home Goods,3,726.97,2024-06-30 20:28:30,Houston,1027
746,Lamp,Home Goods,5,89.43,2024-01-09 02:25:44,New York,7499
747,Tablet,Electronics,3,197.52,2024-03-29 18:50:52,Phoenix,2796
748,Lamp,Home Goods,2,633.47,2024-01-13 05:08:46,New York,2288
749,Blanket,Home Goods,1,481.92,2024-06-08 23:20:48,San Diego,5459
750,Chair,Home Goods,2,561.38,2024-03-30 11:20:08,Houston,6144
751,Tablet,Electronics,2,103.17,2024-06-03 18:18:17,Phoenix,4556
752,Laptop,Electronics,3,459.84,2024-07-06 00:41:15,Houston,3709
753,Tablet,Electronics,4,282.96,2024-02-13 18:02:51,Dallas,8184
754,Chair,Home Goods,2,419.15,2024-05-04 08:50:57,Chicago,7389
755,Pillow,Home Goods,1,111.96,2024-04-13 07:33:31,Chicago,3582
756,Blanket,Home Goods,2,162.73,2024-01-14 16:46:08,Houston,3344
757,Smartphone,Electronics,5,469.23,2024-11-15 07:41:57,Dallas,9793
758,Blanket,Home Goods,1,20.18,2024-11-06 14:07:48,Los Angeles,1247
759,Hat,Apparel,1,930.78,2024-08-08 08:33:16,Dallas,6972
760,Laptop,Electronics,2,503.57,2024-03-11 19:43:37,San Antonio,4478
761,Tablet,Electronics,4,264.5,2024-11-18 02:53:26,Houston,1439
762,T-shirt,Apparel,2,956.95,2024-11-13 17:26:00,Los Angeles,4086
763,Hat,Apparel,4,211.82,2024-08-22 16:59:58,San Diego,6525
764,Laptop,Electronics,5,729.41,2024-11-16 08:48:40,San Antonio,2338
765,Smartphone,Electronics,5,358.24,2024-05-22 20:37:08,Chicago,4090
766,Shoes,Apparel,2,524.47,2024-11-09 20:52:06,Chicago,3756
767,Smartphone,Electronics,3,625.09,2024-10-07 03:03:08,Dallas,9488
768,Jeans,Apparel,4,461.75,2024-08-05 22:13:27,Dallas,5998
769,Jacket,Apparel,1,449.34,2024-10-15 09:11:05,San Diego,1227
770,Pillow,Home Goods,3,401.17,2024-11-13 11:13:38,Phoenix,6703
771,Pillow,Home Goods,1,361.13,2024-02-24 01:58:23,Los Angeles,9191
772,T-shirt,Apparel,3,371.06,2024-02-07 01:24:55,San Antonio,2990
773,Laptop,Electronics,2,404.49,2024-03-01 06:36:38,Houston,4421
774,Coffee Mug,Home Goods,1,173.05,2024-10-11 03:21:46,Chicago,3110
775,Camera,Electronics,3,334.44,2024-06-29 00:36:42,Phoenix,7239
776,Laptop,Electronics,3,735.23,2024-10-14 22:07:01,Dallas,4410
777,Headphones,Electronics,4,112.91,2024-08-11 21:15:38,New York,9745
778,Chair,Home Goods,5,375.42,2024-08-14 15:15:51,Chicago,6251
779,Tablet,Electronics,4,453.11,2024-07-30 22:38:28,Chicago,6252
780,Jacket,Apparel,5,789.97,2024-11-11 12:32:33,Dallas,7839
781,Jeans,Apparel,4,44.21,2024-11-22 16:22:42,Dallas,8286
782,Coffee Mug,Home Goods,1,252.01,2024-04-27 14:01:12,San Antonio,2047
783,Smartphone,Electronics,4,362.22,2024-10-01 12:47:31,San Antonio,8430
784,Lamp,Home Goods,2,854.07,2024-07-31 21:49:57,Phoenix,4251
785,Lamp,Home Goods,4,115.41,2024-12-03 18:18:14,Chicago,8960
786,Shoes,Apparel,4,994.67,2024-01-02 17:37:17,New York,2461
787,Smartphone,Electronics,1,787.67,2024-02-20 14:11:17,Houston,3183
788,Smartphone,Electronics,5,71.12,2024-01-13 06:39:01,San Diego,1366
789,Jeans,Apparel,3,453.11,2024-06-01 03:17:36,San Antonio,3255
790,Tablet,Electronics,2,439.05,2024-07-19 01:53:31,Phoenix,4110
791,Jacket,Apparel,2,889.24,2024-11-27 15:09:52,Phoenix,6309
792,Laptop,Electronics,1,96.28,2024-09-25 04:29:45,San Antonio,6562
793,Jeans,Apparel,4,130.72,2024-05-15 13:20:56,Phoenix,2796
794,Coffee Mug,Home Goods,1,186.27,2024-03-28 09:18:10,Chicago,3241
795,Lamp,Home Goods,3,736.0,2024-04-03 03:44:23,Dallas,3673
796,Camera,Electronics,4,732.61,2024-06-10 17:18:00,San Antonio,4053
797,Coffee Mug,Home Goods,3,356.32,2024-03-16 20:20:49,Los Angeles,3167
798,Tablet,Electronics,1,690.27,2024-06-16 01:09:32,Chicago,7263
799,Blanket,Home Goods,2,449.3,2024-07-17 04:23:52,San Diego,8321
800,Hat,Apparel,3,933.71,2024-04-14 08:05:30,Chicago,3523
801,Jacket,Apparel,4,370.48,2024-02-05 01:19:38,San Diego,8321
802,Pillow,Home Goods,2,409.39,2024-05-21 01:21:03,Phoenix,1102
803,T-shirt,Apparel,3,160.21,2024-01-15 19:35:55,Phoenix,8672
804,Lamp,Home Goods,2,344.32,2024-11-03 19:27:26,Houston,7483
805,Pillow,Home Goods,5,101.42,2024-04-05 05:25:21,San Antonio,1346
806,Coffee Mug,Home Goods,4,788.68,2024-03-29 02:31:50,San Diego,9436
807,Headphones,Electronics,2,297.43,2024-05-01 15:09:35,San Antonio,5473
808,Chair,Home Goods,2,860.38,2024-10-18 18:18:22,Dallas,7730
809,Hat,Apparel,5,158.13,2024-10-31 13:54:02,Los Angeles,6368
810,Blanket,Home Goods,5,68.97,2024-04-25 23:09:13,Dallas,4104
811,Hat,Apparel,3,412.36,2024-12-23 07:49:29,Chicago,4095
812,Coffee Mug,Home Goods,4,901.06,2024-11-13 06:04:07,New York,7196
813,Pillow,Home Goods,3,204.22,2024-03-05 07:40:04,San Diego,4050
814,Tablet,Electronics,2,766.83,2024-03-15 20:30:29,Houston,1056
815,Chair,Home Goods,5,229.94,2024-08-09 06:53:43,Phoenix,8167
816,Coffee Mug,Home Goods,1,630.07,2024-06-06 22:54:49,Chicago,6155
817,T-shirt,Apparel,4,894.84,2024-11-28 08:46:11,San Diego,8892
818,Camera,Electronics,1,737.53,2024-02-04 11:14:41,Chicago,1308
819,Coffee Mug,Home Goods,4,89.67,2024-09-01 22:57:54,San Antonio,1460
820,Blanket,Home Goods,1,425.32,2024-09-11 23:07:08,Chicago,1296
821,Pillow,Home Goods,2,813.05,2024-03-18 15:16:37,Houston,3808
822,Hat,Apparel,4,172.41,2024-05-23 17:08:54,Los Angeles,2166
823,Laptop,Electronics,1,23.69,2024-03-30 01:34:55,Chicago,6746
824,Shoes,Apparel,5,878.26,2024-09-05 09:19:09,San Antonio,2676
825,Blanket,Home Goods,1,99.77,2024-04-12 02:24:56,Chicago,5570
826,Headphones,Electronics,4,381.0,2024-11-21 21:22:58,Houston,8510
827,Smartphone,Electronics,2,49.69,2024-06-03 07:24:55,San Diego,8367
828,Chair,Home Goods,1,483.58,2024-11-24 04:08:46,Chicago,6282
829,Shoes,Apparel,2,638.68,2024-02-12 19:57:07,Houston,5243
830,Jacket,Apparel,5,520.59,2024-09-06 03:41:02,Chicago,3567
831,Pillow,Home Goods,2,91.18,2024-10-21 11:56:22,Los Angeles,5984
832,Hat,Apparel,5,514.15,2024-06-22 18:36:39,Los Angeles,6620
833,Camera,Electronics,2,488.16,2024-01-01 11:59:59,Los Angeles,9355
834,Pillow,Home Goods,5,840.47,2024-04-22 08:42:53,Dallas,5125
835,Blanket,Home Goods,5,523.69,2024-11-23 22:27:21,Phoenix,6345
836,Jeans,Apparel,4,880.59,2024-07-18 06:26:14,Los Angeles,5242
837,Laptop,Electronics,5,760.72,2024-09-07 06:39:23,New York,8669
838,Shoes,Apparel,1,146.41,2024-04-05 10:33:52,Chicago,1022
839,Coffee Mug,Home Goods,4,748.32,2024-11-12 04:03:52,Chicago,6534
840,Camera,Electronics,4,375.67,2024-01-30 08:54:30,Phoenix,5507
841,Coffee Mug,Home Goods,3,78.81,2024-04-20 22:33:47,San Antonio,8834
842,Jacket,Apparel,5,9.32,2024-06-01 01:45:35,Houston,9482
843,Blanket,Home Goods,1,843.71,2024-12-05 02:04:35,San Antonio,2573
844,Jeans,Apparel,2,377.33,2024-04-27 06:26:20,Houston,4550
845,Shoes,Apparel,1,15.74,2024-06-03 00:11:21,New York,5298
846,Shoes,Apparel,2,421.85,2024-05-31 22:27:57,New York,6816
847,Pillow,Home Goods,3,819.91,2024-07-13 11:55:50,Los Angeles,4772
848,Laptop,Electronics,5,970.84,2024-05-27 06:02:28,New York,4727
849,Smartphone,Electronics,5,685.22,2024-05-29 18:23:04,San Antonio,4878
850,Coffee Mug,Home Goods,5,437.61,2024-05-10 08:49:20,Chicago,5234
851,Coffee Mug,Home Goods,1,521.16,2024-05-15 10:52:03,Houston,8362
852,T-shirt,Apparel,5,705.76,2024-09-01 08:36:58,New York,2707
853,Smartphone,Electronics,2,658.51,2024-07-05 08:49:38,Phoenix,2610
854,T-shirt,Apparel,4,724.26,2024-01-28 00:35:29,San Diego,2317
855,Pillow,Home Goods,5,74.43,2024-10-26 04:06:12,San Diego,1500
856,Lamp,Home Goods,4,204.85,2024-11-23 21:55:57,Dallas,6527
857,Lamp,Home Goods,1,662.37,2024-03-26 07:07:41,San Antonio,2490
858,Jacket,Apparel,3,170.2,2024-03-20 20:27:27,Houston,6418
859,Jeans,Apparel,1,464.16,2024-05-12 12:18:08,Chicago,4194
860,Jeans,Apparel,5,433.5,2024-08-09 03:58:56,Dallas,4112
861,Pillow,Home Goods,5,313.36,2024-01-06 05:15:23,San Diego,2044
862,Jacket,Apparel,1,582.4,2024-12-15 18:48:48,San Antonio,4653
863,Jeans,Apparel,2,486.87,2024-03-23 09:55:46,New York,6634
864,T-shirt,Apparel,3,900.75,2024-01-15 18:26:20,New York,7834
865,Jeans,Apparel,1,344.09,2024-03-26 00:52:46,San Antonio,5261
866,Shoes,Apparel,5,550.81,2024-07-15 01:49:13,San Diego,6458
867,Smartphone,Electronics,4,982.47,2024-07-01 22:13:46,New York,8680
868,Blanket,Home Goods,2,857.08,2024-04-29 04:31:37,San Diego,4002
869,Jeans,Apparel,4,671.75,2024-05-13 20:29:15,Los Angeles,9789
870,Lamp,Home Goods,2,35.61,2024-01-06 01:35:25,San Antonio,8161
871,T-shirt,Apparel,3,381.88,2024-11-24 14:14:29,Los Angeles,4994
872,T-shirt,Apparel,4,581.42,2024-12-13 18:03:05,Dallas,8989
873,Smartphone,Electronics,2,822.36,2024-06-24 07:16:03,Chicago,6503
874,Chair,Home Goods,3,44.01,2024-10-01 13:58:03,San Antonio,4912
875,Chair,Home Goods,5,555.1,2024-10-09 05:51:29,Los Angeles,1185
876,T-shirt,Apparel,4,543.0,2024-04-01 17:59:26,Houston,6702
877,Lamp,Home Goods,5,907.89,2024-05-06 23:51:03,New York,1225
878,Hat,Apparel,5,552.4,2024-09-05 15:05:23,San Diego,7990
879,Blanket,Home Goods,4,822.57,2024-01-28 01:37:24,San Antonio,5161
880,Coffee Mug,Home Goods,1,35.72,2024-01-21 08:49:23,Los Angeles,2741
881,T-shirt,Apparel,4,253.46,2024-06-23 21:36:33,Chicago,7682
882,Blanket,Home Goods,3,440.75,2024-09-29 03:27:36,Houston,5131
883,Jacket,Apparel,5,761.07,2024-12-20 10:54:09,San Diego,1046
884,Blanket,Home Goods,4,156.54,2024-02-29 13:58:02,Phoenix,9506
885,Laptop,Electronics,4,623.88,2024-11-13 11:15:50,San Diego,3456
886,Tablet,Electronics,3,23.28,2024-11-03 08:06:30,Dallas,6584
887,Jacket,Apparel,2,145.04,2024-02-12 18:54:35,Dallas,6768
888,Jacket,Apparel,4,653.69,2024-01-30 16:01:54,Houston,9932
889,Blanket,Home Goods,4,76.15,2024-06-04 07:16:23,San Antonio,6170
890,Chair,Home Goods,2,404.72,2024-08-30 05:39:19,Phoenix,7498
891,Headphones,Electronics,1,958.71,2024-08-04 19:48:40,Dallas,1015
892,Chair,Home Goods,1,37.38,2024-07-06 12:11:03,Los Angeles,1040
893,Pillow,Home Goods,3,920.25,2024-10-15 20:56:33,Houston,2604
894,Chair,Home Goods,2,774.65,2024-03-13 17:59:50,San Antonio,7921
895,Camera,Electronics,5,297.78,2024-03-25 10:39:41,Dallas,1733
896,Blanket,Home Goods,5,929.95,2024-08-13 04:38:21,Phoenix,2727
897,Chair,Home Goods,4,226.32,2024-07-16 11:28:18,San Diego,1027
898,Shoes,Apparel,2,853.19,2024-06-02 06:51:25,Los Angeles,5266
899,Lamp,Home Goods,5,515.27,2024-02-12 16:01:13,Los Angeles,4972
900,Shoes,Apparel,5,876.41,2024-09-11 19:48:07,Dallas,6121
901,Lamp,Home Goods,2,619.12,2024-10-01 18:42:07,Dallas,3223
902,Tablet,Electronics,3,26.09,2024-08-25 21:39:43,San Diego,9738
903,Pillow,Home Goods,5,692.01,2024-05-10 06:05:02,Dallas,6619
904,Shoes,Apparel,2,239.4,2024-12-07 09:01:44,Phoenix,5577
905,Coffee Mug,Home Goods,4,6.7,2024-08-20 12:17:57,Phoenix,5772
906,Laptop,Electronics,4,919.4,2024-10-16 16:39:50,San Diego,7630
907,Smartphone,Electronics,4,987.57,2024-09-28 15:50:46,San Antonio,2925
908,Smartphone,Electronics,5,511.65,2024-12-07 15:28:10,Houston,7936
909,T-shirt,Apparel,4,620.01,2024-01-23 20:30:21,Chicago,3554
910,Hat,Apparel,2,165.22,2024-01-08 00:59:09,New York,3826
911,Camera,Electronics,4,667.13,2024-11-19 12:27:46,Los Angeles,4775
912,Pillow,Home Goods,3,514.29,2024-07-03 03:16:36,San Antonio,2411
913,Chair,Home Goods,4,601.76,2024-02-29 00:28:40,San Antonio,5186
914,Jeans,Apparel,4,940.25,2024-07-02 02:49:59,New York,2859
915,Hat,Apparel,2,901.75,2024-02-23 09:46:11,San Antonio,5816
916,Camera,Electronics,1,38.83,2024-01-06 21:43:25,Los Angeles,6077
917,Jeans,Apparel,1,477.08,2024-02-20 04:45:20,Dallas,6964
918,Blanket,Home Goods,3,293.13,2024-02-09 14:28:18,San Antonio,2076
919,Jeans,Apparel,4,575.09,2024-01-13 00:43:53,Dallas,7746
920,Blanket,Home Goods,1,965.3,2024-04-25 09:11:15,San Diego,7812
921,Shoes,Apparel,3,616.69,2024-02-22 07:45:24,San Antonio,4671
922,Pillow,Home Goods,1,797.21,2024-07-25 23:18:31,Houston,7385
923,Jacket,Apparel,2,842.29,2024-05-24 20:55:21,Los Angeles,6656
924,Coffee Mug,Home Goods,1,941.01,2024-03-10 15:09:06,San Antonio,5374
925,Camera,Electronics,5,555.62,2024-11-28 01:45:09,Phoenix,5901
926,Pillow,Home Goods,5,467.39,2024-02-03 05:39:33,Los Angeles,9673
927,Coffee Mug,Home Goods,1,247.92,2024-01-23 02:12:16,New York,1030
928,Shoes,Apparel,2,755.48,2024-04-14 11:01:26,San Antonio,9399
929,Headphones,Electronics,5,882.32,2024-08-26 15:30:12,San Antonio,1604
930,Headphones,Electronics,4,90.03,2024-05-13 23:41:35,San Diego,4418
931,Jacket,Apparel,2,772.37,2024-01-30 23:29:12,San Antonio,7756
932,Coffee Mug,Home Goods,3,167.21,2024-12-26 06:36:10,Houston,3209
933,Smartphone,Electronics,2,573.19,2024-09-29 00:21:43,Dallas,6741
934,Coffee Mug,Home Goods,2,186.36,2024-11-01 08:45:30,New York,2426
935,Lamp,Home Goods,5,78.09,2024-10-04 10:01:15,Dallas,7973
936,Camera,Electronics,5,384.26,2024-06-02 17:00:26,Phoenix,6169
937,T-shirt,Apparel,1,60.49,2024-09-27 11:52:18,Phoenix,1989
938,Smartphone,Electronics,5,954.47,2024-07-28 04:21:27,Dallas,4626
939,Hat,Apparel,4,114.35,2024-10-22 16:23:24,San Diego,2503
940,Chair,Home Goods,1,500.01,2024-09-24 16:54:03,San Antonio,5607
941,Headphones,Electronics,1,37.68,2024-05-09 19:36:05,Chicago,8060
942,Camera,Electronics,5,999.41,2024-01-31 06:24:43,Los Angeles,9057
943,Headphones,Electronics,5,587.42,2024-04-08 01:44:43,New York,7629
944,Smartphone,Electronics,1,874.63,2024-02-07 23:44:14,San Diego,7317
945,Laptop,Electronics,4,933.92,2024-09-21 12:00:59,Dallas,5274
946,Blanket,Home Goods,1,984.31,2024-12-26 00:47:31,Phoenix,5524
947,Jacket,Apparel,3,435.84,2024-07-24 04:23:40,Chicago,6388
948,Jeans,Apparel,4,514.7,2024-06-01 13:57:08,Los Angeles,6688
949,Shoes,Apparel,1,343.78,2024-02-28 10:43:33,Dallas,3358
950,Tablet,Electronics,2,852.61,2024-02-09 17:26:45,Phoenix,9279
951,Hat,Apparel,3,320.39,2024-08-26 05:02:48,New York,6836
952,Smartphone,Electronics,4,786.79,2024-12-21 21:30:17,Phoenix,9203
953,Tablet,Electronics,1,467.58,2024-06-26 06:44:12,New York,3652
954,Chair,Home Goods,5,724.55,2024-11-19 07:48:49,Los Angeles,7573
955,Chair,Home Goods,2,149.09,2024-07-11 06:38:42,San Antonio,6235
956,T-shirt,Apparel,1,931.94,2024-04-11 02:12:11,New York,4857
957,Chair,Home Goods,4,300.05,2024-12-01 11:18:46,Chicago,7924
958,Smartphone,Electronics,4,426.95,2024-07-11 01:05:53,Houston,6817
959,Hat,Apparel,4,823.29,2024-02-26 19:12:51,San Diego,3755
960,T-shirt,Apparel,5,820.89,2024-09-30 15:22:06,Houston,8354
961,Tablet,Electronics,2,594.53,2024-04-06 21:53:29,San Diego,7978
962,Coffee Mug,Home Goods,3,783.85,2024-06-26 09:45:59,Phoenix,7506
963,Jeans,Apparel,5,843.56,2024-03-26 15:37:06,Chicago,9854
964,Hat,Apparel,4,894.39,2024-01-15 21:41:34,San Antonio,7064
965,Camera,Electronics,2,345.53,2024-12-02 02:54:06,Chicago,2271
966,Hat,Apparel,5,584.87,2024-10-27 09:28:43,San Antonio,7218
967,Tablet,Electronics,1,14.25,2024-06-09 07:43:53,Dallas,2109
968,Chair,Home Goods,4,188.8,2024-08-20 06:12:48,Dallas,2264
969,Lamp,Home Goods,5,954.67,2024-09-01 13:28:24,San Antonio,3678
970,Hat,Apparel,1,216.26,2024-12-03 21:41:00,San Diego,8677
971,Tablet,Electronics,1,273.35,2024-09-27 07:14:21,San Diego,4468
972,Chair,Home Goods,1,891.6,2024-04-24 13:07:10,San Diego,1139
973,Tablet,Electronics,2,883.5,2024-06-02 14:46:40,Phoenix,7853
974,Laptop,Electronics,3,772.86,2024-09-03 02:55:18,Chicago,6770
975,Shoes,Apparel,2,377.34,2024-03-06 01:51:46,Houston,4956
976,Shoes,Apparel,5,473.34,2024-07-30 09:20:04,San Diego,4400
977,Hat,Apparel,4,405.91,2024-02-04 18:46:45,Dallas,1647
978,Jacket,Apparel,2,540.88,2024-04-01 03:56:39,Phoenix,8862
979,Shoes,Apparel,2,838.24,2024-03-14 12:31:50,San Diego,1678
980,Laptop,Electronics,3,846.12,2024-07-16 01:11:36,San Diego,5140
981,T-shirt,Apparel,1,25.37,2024-08-12 16:34:09,Los Angeles,5666
982,Headphones,Electronics,4,988.35,2024-09-17 10:44:22,Houston,6804
983,Shoes,Apparel,3,381.13,2024-12-17 22:29:04,Los Angeles,8755
984,Blanket,Home Goods,2,327.23,2024-06-06 20:53:17,San Antonio,4383
985,Camera,Electronics,5,773.06,2024-09-06 04:41:36,Dallas,3011
986,Headphones,Electronics,2,951.32,2024-05-21 17:04:48,Houston,9277
987,Chair,Home Goods,2,283.71,2024-09-05 10:01:11,New York,9145
988,Blanket,Home Goods,4,651.92,2024-01-06 19:18:20,New York,6599
989,Coffee Mug,Home Goods,3,15.92,2024-10-15 02:31:58,New York,9224
990,T-shirt,Apparel,2,227.86,2024-09-25 10:02:04,Phoenix,5166
991,Jeans,Apparel,1,451.74,2024-08-31 03:07:50,Phoenix,3232
992,Camera,Electronics,1,355.59,2024-02-02 01:43:35,Los Angeles,4700
993,Hat,Apparel,3,564.79,2024-04-24 14:47:04,San Antonio,6880
994,Blanket,Home Goods,5,197.69,2024-03-18 08:32:07,Los Angeles,6617
995,Camera,Electronics,5,662.98,2024-06-26 21:55:23,New York,1196
996,Pillow,Home Goods,2,752.76,2024-06-26 09:37:10,New York,3617
997,Shoes,Apparel,5,787.67,2024-07-13 13:31:12,Dallas,3102
998,Coffee Mug,Home Goods,1,718.24,2024-06-04 04:07:58,Dallas,1024
999,Blanket,Home Goods,5,650.08,2024-11-09 19:25:05,New York,9758
1000,Hat,Apparel,3,71.9,2024-04-09 23:07:43,San Diego,3170
